target,ids,date,flag,user,text,procesado,Polaridad,Subjetividad,palabras,Label_enc,nLabel,neg_scores,neu_scores,pos_scores,compound_scores,NOUN,PRON,VERB,ADJ,ADV
Positiva,1985067388.0,Sun May 31 16:21:51 PDT 2009,NO_QUERY,michizzlexoxo,My father is very educated on the jonas brothers and taylor swift. So is my whole family actually. Im so proud! ,"['father', 'educated', 'jonas', 'brothers', 'taylor', 'swift', 'whole', 'family', 'actually', 'proud']",0.5,0.7,21.0,2.0,1.0,0.0,0.62,0.38,0.5994,3.0,1.0,2.0,1.0,1.0
Neutral,1982445061.0,Sun May 31 11:13:21 PDT 2009,NO_QUERY,ladymix,@rozalita hey what was that hotel site you were lookin' at the other day ,"['hey', 'hotel', 'site', 'lookin', 'day']",0.0,0.0,14.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,4.0,0.0,1.0
Neutral,2002914565.0,Tue Jun 02 05:28:02 PDT 2009,NO_QUERY,freakgoddess,@whitelight007 don give me solution   jus some food for thought !,"['give', 'solution', 'jus', 'food', 'thought']",0.0,0.0,11.0,1.0,0.0,0.0,0.635,0.365,0.3182,2.0,2.0,1.0,1.0,1.0
Negativa,2001051948.0,Mon Jun 01 23:42:07 PDT 2009,NO_QUERY,DissidentFury,"@thespianduckie Jnoub is South,Al Jnoub =The South. Al Jnoub is the South of Lebanon  Sorry,internet died.","['jnoub', 'south', 'jnoub', 'south', 'jnoub', 'south', 'lebanon', 'sorry', 'internet', 'died']",-0.5,1.0,16.0,0.0,-1.0,0.38,0.62,0.0,-0.5994,3.0,1.0,3.0,0.0,1.0
Positiva,1989710875.0,Mon Jun 01 02:32:06 PDT 2009,NO_QUERY,clare666,@ConcreteShagg I like lots  perfect for the summer ,"['like', 'lots', 'perfect', 'summer']",1.0,1.0,8.0,2.0,1.0,0.0,0.244,0.756,0.7351,2.0,0.0,3.0,1.0,0.0
Positiva,1970934040.0,Sat May 30 05:42:30 PDT 2009,NO_QUERY,SelinaKyle1,HYPE about today! Finally beautiful sunshine in NYC! going 2 Phylicia's Graduation BBQ &amp; 2 c Mos Def &amp; Talib Kweli 2nite!! Life is Good ,"['hype', 'today', 'finally', 'beautiful', 'sunshine', 'nyc', 'going', 'phylicia', 'graduation', 'bbq', 'amp', 'mos', 'def', 'amp', 'talib', 'kweli', 'life', 'good']",0.7749999999999999,0.8,25.0,2.0,1.0,0.0,0.6,0.4,0.875,0.0,1.0,1.0,0.0,0.0
Neutral,2225868416.0,Thu Jun 18 11:14:47 PDT 2009,NO_QUERY,pratt,"@googleandblog No luck, must be a plugin issue. ","['luck', 'must', 'plugin', 'issue']",0.0,0.0,8.0,1.0,0.0,0.0,0.5,0.5,0.4588,2.0,0.0,0.0,1.0,1.0
Positiva,2185125284.0,Mon Jun 15 16:55:27 PDT 2009,NO_QUERY,rkfairchild,@victoriapeach haha made you smile! ,"['haha', 'made', 'smile']",0.25,0.2,5.0,2.0,1.0,0.0,0.154,0.846,0.6705,2.0,1.0,2.0,1.0,0.0
Negativa,2249249643.0,Fri Jun 19 21:59:21 PDT 2009,NO_QUERY,LaLaMandee,i feel like shite. if i dont sleep tonight my head will implode. i cant even smoke a cigarette i'm so tired ,"['feel', 'like', 'shite', 'dont', 'sleep', 'tonight', 'head', 'implode', 'cant', 'even', 'smoke', 'cigarette', 'tired']",-0.4,0.7,22.0,0.0,-1.0,0.177,0.671,0.152,-0.1027,1.0,0.0,3.0,1.0,1.0
Negativa,1677185363.0,Sat May 02 00:50:22 PDT 2009,NO_QUERY,redefini,"I reached the tweetie rate limit and it locked me out. Make my night worse, why don't you. ","['reached', 'tweetie', 'rate', 'limit', 'locked', 'make', 'night', 'bad']",-0.6999999999999998,0.6666666666666666,18.0,0.0,-1.0,0.321,0.55,0.128,-0.4767,2.0,0.0,1.0,1.0,1.0
Negativa,1557374814.0,Sun Apr 19 03:43:35 PDT 2009,NO_QUERY,lewisnyman,"@FreeMyCV  I think it's only in places that sell cones, I don't think they have them in cinemas usually ","['think', 'places', 'sell', 'cones', 'think', 'cinemas', 'usually']",-0.25,0.25,19.0,0.0,-1.0,0.0,1.0,0.0,0.0,3.0,0.0,2.0,1.0,0.0
Neutral,2045679224.0,Fri Jun 05 11:04:42 PDT 2009,NO_QUERY,CarlinaQ,Just shopped for Britain!! I am officially broke now ,"['shopped', 'britain', 'officially', 'broke']",0.0,0.0,9.0,1.0,0.0,0.483,0.517,0.0,-0.4215,1.0,0.0,0.0,1.0,0.0
Positiva,1965968158.0,Fri May 29 16:52:42 PDT 2009,NO_QUERY,MarcoRocks,@taracraig I am jelous! I love me some sushi ,"['jelous', 'love', 'sushi']",0.5,0.6,9.0,2.0,1.0,0.0,0.323,0.677,0.6369,2.0,1.0,4.0,1.0,1.0
Neutral,1974269171.0,Sat May 30 12:46:59 PDT 2009,NO_QUERY,GLAMJADE,Lunch with him.... ,['lunch'],0.0,0.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0
Neutral,2061089591.0,Sat Jun 06 20:09:28 PDT 2009,NO_QUERY,hannahiloveyou,@yelyahwilliams i wish you were going to warped ,"['wish', 'going', 'warped']",0.0,0.0,8.0,1.0,0.0,0.0,0.426,0.574,0.4019,2.0,1.0,3.0,1.0,0.0
Negativa,1969080425.0,Fri May 29 22:58:55 PDT 2009,NO_QUERY,mojebi,I almost choked when I saw http://bit.ly/VlWr3  - Kermit The Frog covering NiNï¿½s Hurt. WTF?!?!? It makes me sick ,"['almost', 'choked', 'saw', 'kermit', 'frog', 'covering', 'hurt', 'wtf', 'makes', 'sick']",-0.6071428571428572,0.9285714285714286,19.0,0.0,-1.0,0.689,0.311,0.0,-0.9233,1.0,0.0,2.0,0.0,2.0
Neutral,1973622343.0,Sat May 30 11:30:41 PDT 2009,NO_QUERY,AbigailJoy87,Oh and can hear hillsong united do their soundcheck. ,"['hear', 'hillsong', 'united', 'soundcheck']",0.0,0.0,9.0,1.0,0.0,0.0,0.517,0.483,0.4215,3.0,1.0,2.0,0.0,0.0
Positiva,1995509395.0,Mon Jun 01 13:36:16 PDT 2009,NO_QUERY,AsyaMonet,"@kayLaanic0le lol ... hey, HELP me ! i need some new ALBUMS for my ipod, any suggestions ? ","['lol', 'hey', 'help', 'need', 'new', 'albums', 'ipod', 'suggestions']",0.4681818181818182,0.5772727272727273,18.0,2.0,1.0,0.0,0.522,0.478,0.6705,2.0,0.0,2.0,0.0,0.0
Positiva,1557231131.0,Sun Apr 19 02:48:08 PDT 2009,NO_QUERY,Knot2serious,"@BlasianSixFoota Ah, I lived n Vegas, interesting city. Nice that you got compliments.  Don't mind those dudes, they're onion heads. haha","['lived', 'vegas', 'interesting', 'city', 'nice', 'got', 'compliments', 'mind', 'dudes', 'onion', 'heads', 'haha']",0.43333333333333335,0.6,21.0,2.0,1.0,0.0,0.417,0.583,0.8807,1.0,0.0,1.0,1.0,1.0
Negativa,1880005109.0,Thu May 21 23:48:13 PDT 2009,NO_QUERY,janiewai,"@iCanInspire Say Hello to my Aunty in Filey, small place isnt it?  All my family are in Cayton Bay and I miss them ","['say', 'hello', 'aunty', 'filey', 'small', 'place', 'isnt', 'family', 'cayton', 'bay', 'miss']",-0.25,0.4,23.0,0.0,-1.0,0.138,0.862,0.0,-0.1531,2.0,0.0,5.0,1.0,1.0
Positiva,1755640816.0,Sun May 10 09:39:19 PDT 2009,NO_QUERY,iamfearless,Happy Mothers day ,"['happy', 'mothers', 'day']",0.8,1.0,3.0,2.0,1.0,0.0,0.351,0.649,0.5719,1.0,1.0,3.0,1.0,1.0
Neutral,2064203619.0,Sun Jun 07 05:33:50 PDT 2009,NO_QUERY,ejr44,it is not possible to detach a tab in Internet Explorer 8 ! Microsoft's innovation = ZERO. ,"['possible', 'detach', 'tab', 'internet', 'explorer', 'microsoft', 'innovation', 'zero']",0.0,1.0,17.0,1.0,0.0,0.0,0.729,0.271,0.3818,1.0,1.0,2.0,1.0,1.0
Positiva,1558706991.0,Sun Apr 19 09:10:16 PDT 2009,NO_QUERY,Lauren_Rozyla,@gkmetty4 and just think...there's still so much you don't know... ,"['think', 'still', 'much', 'know']",0.2,0.2,10.0,2.0,1.0,0.0,1.0,0.0,0.0,2.0,1.0,3.0,1.0,0.0
Negativa,1972083337.0,Sat May 30 08:31:30 PDT 2009,NO_QUERY,michaelchyles,Down to irvine for a meeting then home for more work before bloody marys at a birthday party this afternoon ,"['irvine', 'meeting', 'home', 'work', 'bloody', 'marys', 'birthday', 'party', 'afternoon']",-0.8,0.9,20.0,0.0,-1.0,0.23,0.556,0.214,-0.0516,1.0,0.0,0.0,1.0,0.0
Positiva,1979590101.0,Sun May 31 03:42:07 PDT 2009,NO_QUERY,Alisha2009,@KrinaR lmao....going to a friends house to revise innit ,"['lmao', 'going', 'friends', 'house', 'revise', 'innit']",0.6,1.0,9.0,2.0,1.0,0.0,0.364,0.636,0.7906,2.0,1.0,3.0,1.0,0.0
Positiva,1982214468.0,Sun May 31 10:45:31 PDT 2009,NO_QUERY,Sydeney,@tabbyhasadollar I couldn't take the spanish so i stopped watching. Go to church and pray that she'll win ,"['could', 'take', 'spanish', 'stopped', 'watching', 'church', 'pray', 'win']",0.4,0.2,18.0,2.0,1.0,0.146,0.385,0.469,0.6369,2.0,1.0,2.0,1.0,1.0
Positiva,1557980501.0,Sun Apr 19 06:49:10 PDT 2009,NO_QUERY,jbbutton23,@jbxlovee haha yes love and lime juice.... but way to many teenies ,"['haha', 'yes', 'love', 'lime', 'juice', 'way', 'many', 'teenies']",0.4,0.4666666666666666,12.0,2.0,1.0,0.0,0.336,0.664,0.872,2.0,0.0,1.0,1.0,1.0
Neutral,1751325772.0,Sat May 09 19:11:11 PDT 2009,NO_QUERY,aenacastillo,Just took a shower.We're gonna go to Church.Time to thank Him for my mother. ,"['took', 'gon', 'thank', 'mother']",0.0,0.0,14.0,1.0,0.0,0.0,0.545,0.455,0.3612,2.0,1.0,3.0,0.0,0.0
Negativa,1468395561.0,Tue Apr 07 01:24:34 PDT 2009,NO_QUERY,JillAves,feels like I am comming down with something....let's hope it's just a cold ,"['feels', 'like', 'comming', 'something', 'let', 'hope', 'cold']",-0.6,1.0,13.0,0.0,-1.0,0.0,0.481,0.519,0.6597,1.0,1.0,2.0,1.0,0.0
Negativa,1977172853.0,Sat May 30 20:17:14 PDT 2009,NO_QUERY,PickledHeads,http://tinyurl.com/nofqcg i want this sooo bad for the MBP i will hopefully be getting this week ,"['want', 'sooo', 'bad', 'mbp', 'hopefully', 'getting', 'week']",-0.6999999999999998,0.6666666666666666,16.0,0.0,-1.0,0.304,0.348,0.348,-0.128,2.0,0.0,2.0,1.0,0.0
Neutral,2055664375.0,Sat Jun 06 09:43:55 PDT 2009,NO_QUERY,spiikex,My Head Is Hurting Me. It's always the same! ,"['head', 'hurting', 'always']",0.0,0.0,9.0,1.0,0.0,0.574,0.426,0.0,-0.4019,2.0,0.0,0.0,0.0,0.0
Positiva,1989203031.0,Mon Jun 01 00:41:55 PDT 2009,NO_QUERY,MareBiddle,@calindrome Re: UP. Stunning relationship tableau. My Star-Trek-Teens loved it. I don't like bows on my stories; I was good w/ the end. ,"['stunning', 'relationship', 'tableau', 'loved', 'like', 'bows', 'stories', 'good', 'end']",0.6333333333333333,0.8000000000000002,23.0,2.0,1.0,0.0,0.296,0.704,0.8979,1.0,0.0,1.0,0.0,1.0
Positiva,2196538878.0,Tue Jun 16 12:36:18 PDT 2009,NO_QUERY,IPv6Freely,@rickmur Must be nice!  I wish we could do that... I even had a Juniper reseller tell me he could get me EX4200s for cheaper than 3560s ,"['must', 'nice', 'wish', 'could', 'even', 'juniper', 'reseller', 'tell', 'could', 'get', 'cheap']",0.5,0.85,27.0,2.0,1.0,0.0,0.621,0.379,0.6705,1.0,1.0,3.0,1.0,1.0
Negativa,2064187007.0,Sun Jun 07 05:30:35 PDT 2009,NO_QUERY,ArifL,Half way through the fist day of the week - looks like it's gonna be a long one...dont wanna work late on Tuesday tho ,"['half', 'way', 'fist', 'day', 'week', 'looks', 'like', 'gon', 'long', 'one', 'dont', 'wan', 'work', 'late', 'tuesday', 'tho']",-0.17916666666666667,0.32916666666666666,24.0,0.0,-1.0,0.0,0.857,0.143,0.3612,3.0,1.0,2.0,2.0,1.0
Negativa,2015139492.0,Wed Jun 03 03:49:22 PDT 2009,NO_QUERY,rubymaree,you say you will never change. i say thats too bad. Falling In Reverse &lt;3 Ronnies new band ,"['say', 'never', 'change', 'say', 'thats', 'bad', 'falling', 'reverse', 'ronnies', 'new', 'band']",-0.2818181818181817,0.5606060606060606,18.0,0.0,-1.0,0.362,0.638,0.0,-0.6249,1.0,0.0,2.0,2.0,1.0
Neutral,1563756147.0,Mon Apr 20 00:07:37 PDT 2009,NO_QUERY,hardrockchick,"@hybrid756 um, yeah   just wait until my NIN/JA shows.  ya'll are all gonna unfollow my ass.","['yeah', 'wait', 'shows', 'gon', 'unfollow', 'ass']",0.0,0.0,16.0,1.0,0.0,0.361,0.412,0.227,-0.3182,2.0,1.0,3.0,2.0,0.0
Neutral,1469027466.0,Tue Apr 07 04:54:06 PDT 2009,NO_QUERY,AnnaMDixon,@jameskay83 Well what the hell do I know?!  We can still get our away goal in two weeks time ,"['well', 'hell', 'know', 'still', 'get', 'away', 'goal', 'two', 'weeks', 'time']",0.0,0.0,19.0,1.0,0.0,0.313,0.544,0.143,-0.5423,2.0,1.0,2.0,1.0,1.0
Positiva,1826315637.0,Sun May 17 08:12:58 PDT 2009,NO_QUERY,Westshounds,@goodcharlet Hope you have a super Time. ,"['hope', 'super', 'time']",0.3333333333333333,0.6666666666666666,7.0,2.0,1.0,0.0,0.128,0.872,0.7783,3.0,2.0,2.0,1.0,1.0
Positiva,1686973446.0,Sun May 03 07:23:00 PDT 2009,NO_QUERY,Irishjc,"getting ready to go to a christening in the pouring rain     Now what to wear, cant wear my favorite shoes in the rain","['getting', 'ready', 'christening', 'pouring', 'rain', 'wear', 'cant', 'wear', 'favorite', 'shoes', 'rain']",0.35,0.75,23.0,2.0,1.0,0.177,0.644,0.179,0.0052,2.0,2.0,2.0,0.0,0.0
Neutral,2209972462.0,Wed Jun 17 11:01:06 PDT 2009,NO_QUERY,ms_cedes,On my way to work ,"['way', 'work']",0.0,0.0,5.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,2.0,0.0,0.0
Positiva,1881416037.0,Fri May 22 04:35:57 PDT 2009,NO_QUERY,lacbeer413,Watching Hot Fuzz whilst playing Restaurant City  Does anyone think that Tim Messenger looks like a dorky Jimmy Carr?,"['watching', 'hot', 'fuzz', 'whilst', 'playing', 'restaurant', 'city', 'anyone', 'think', 'tim', 'messenger', 'looks', 'like', 'dorky', 'jimmy', 'carr']",0.25,0.8500000000000001,19.0,2.0,1.0,0.108,0.67,0.222,0.296,2.0,0.0,0.0,1.0,1.0
Positiva,1554463087.0,Sat Apr 18 17:03:53 PDT 2009,NO_QUERY,thepetshopboy,@louiscapici one of the best soundtracks in a LONG time...totally encapsulated my 1987 ,"['one', 'best', 'soundtracks', 'long', 'time', 'totally', 'encapsulated']",0.31666666666666665,0.4833333333333333,13.0,2.0,1.0,0.0,0.588,0.412,0.6369,1.0,0.0,1.0,1.0,0.0
Negativa,2233745102.0,Thu Jun 18 21:50:00 PDT 2009,NO_QUERY,DMBwine,just picture my green face BLUE &amp; w/ a ,"['picture', 'green', 'face', 'blue', 'amp']",-0.1,0.2,9.0,0.0,-1.0,0.0,1.0,0.0,0.0,3.0,0.0,1.0,1.0,1.0
Positiva,2066048091.0,Sun Jun 07 09:47:26 PDT 2009,NO_QUERY,emmao414,"@Jules75 thanks, love the necklace, Ive been trawling ibiza for a new 1 but with no luck  its gorgeous here, bet u cnt wait til thailand!","['thanks', 'love', 'necklace', 'ive', 'trawling', 'ibiza', 'new', 'luck', 'gorgeous', 'bet', 'cnt', 'wait', 'til', 'thailand']",0.3840909090909089,0.5386363636363637,26.0,2.0,1.0,0.0,0.415,0.585,0.9337,1.0,0.0,2.0,1.0,1.0
Positiva,1686411170.0,Sun May 03 05:18:48 PDT 2009,NO_QUERY,agriggs8,@DetroitSkye She's 13 months - but with her prematurity more like a 9 1/2 mo old.   And going through a very clingy phase.,"['months', 'prematurity', 'like', 'old', 'going', 'clingy', 'phase']",0.1,0.2,23.0,2.0,1.0,0.0,0.706,0.294,0.3612,1.0,0.0,2.0,0.0,0.0
Neutral,2051408033.0,Fri Jun 05 21:56:56 PDT 2009,NO_QUERY,youareapoem,on the phone with the boyfriend! ,"['phone', 'boyfriend']",0.0,0.0,6.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0
Neutral,2015402452.0,Wed Jun 03 04:34:07 PDT 2009,NO_QUERY,MorganBritney,It's Hump Day! ,"['hump', 'day']",0.0,0.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0
Positiva,2053031743.0,Sat Jun 06 03:00:13 PDT 2009,NO_QUERY,trishababycakes,I'm loving the Cheese-Chocolate COMBINATION! Haha.. Try it! It's freakin' AWESOME! ,"['loving', 'combination', 'haha', 'try', 'freakin', 'awesome']",0.6,0.75,11.0,2.0,1.0,0.0,0.214,0.786,0.9001,1.0,1.0,3.0,0.0,1.0
Positiva,1793329718.0,Thu May 14 02:16:17 PDT 2009,NO_QUERY,NiksieThePixie,@_JAILBAIT ur welcome  im ok..can be better thnx...well hope you get more followers now..and good luck with your exams!,"['welcome', 'good', 'thnx', 'well', 'hope', 'get', 'followers', 'good', 'luck', 'exams']",0.7333333333333334,0.7000000000000001,19.0,2.0,1.0,0.0,0.192,0.808,0.9413,2.0,2.0,3.0,1.0,0.0
Neutral,2246824128.0,Fri Jun 19 18:10:42 PDT 2009,NO_QUERY,DareYouToMove,@DeansBitch I wish I could find it on my YouTube app! It was posted on a website that played it on YT. I have no idea what it was called. ,"['wish', 'could', 'find', 'youtube', 'app', 'posted', 'website', 'played', 'idea', 'called']",0.0,0.0,30.0,1.0,0.0,0.0,0.611,0.389,0.6249,2.0,0.0,0.0,1.0,0.0
Neutral,1795854521.0,Thu May 14 08:28:56 PDT 2009,NO_QUERY,jessalldo,needs to go revise for the psychology exam tomorrow ,"['needs', 'revise', 'psychology', 'exam', 'tomorrow']",0.0,0.0,9.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Negativa,2006298947.0,Tue Jun 02 10:57:43 PDT 2009,NO_QUERY,Sarax_x,"@bigfatbees Haha, it was awful awful awful! But I'm determined to get used to it ","['haha', 'awful', 'awful', 'awful', 'determined', 'get', 'used']",-0.7,0.825,15.0,0.0,-1.0,0.549,0.122,0.329,-0.5574,1.0,0.0,2.0,1.0,1.0
Negativa,1548697858.0,Fri Apr 17 21:41:51 PDT 2009,NO_QUERY,xtine1986,@jagelzey omg i want to see her...i didn't know they put the tour dates out yet....tix are kinda expensive though ,"['omg', 'want', 'see', 'know', 'put', 'tour', 'dates', 'yet', 'tix', 'kinda', 'expensive', 'though']",-0.5,0.7,20.0,0.0,-1.0,0.0,0.894,0.106,0.0772,3.0,0.0,2.0,1.0,0.0
Neutral,1964603517.0,Fri May 29 14:30:09 PDT 2009,NO_QUERY,juliewoolz,2D rollcall....my name is....AANND Julia!! ,"['rollcall', 'name', 'aannd', 'julia']",0.0,0.0,5.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,2.0,1.0,0.0
Neutral,1883538578.0,Fri May 22 08:42:39 PDT 2009,NO_QUERY,rachelhutch,watchin the devil wears prada ,"['watchin', 'devil', 'wears', 'prada']",0.0,0.0,5.0,1.0,0.0,0.595,0.405,0.0,-0.6597,2.0,2.0,4.0,1.0,0.0
Positiva,1970477906.0,Sat May 30 04:01:39 PDT 2009,NO_QUERY,bryancheung,@DDrDark LOL! I watched it before and it's hillarious! ,"['lol', 'watched', 'hillarious']",0.8,0.7,9.0,2.0,1.0,0.0,0.417,0.583,0.4215,3.0,1.0,2.0,0.0,1.0
Neutral,2175392027.0,Mon Jun 15 00:51:35 PDT 2009,NO_QUERY,Johnnyherb,Feels a headache coming on. That means I'll have to turn down my music ,"['feels', 'headache', 'coming', 'means', 'turn', 'music']",0.0,0.0,14.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,1.0,1.0,1.0
Negativa,1972345040.0,Sat May 30 09:03:02 PDT 2009,NO_QUERY,surfingnicki,very sad about the beached whales  http://bit.ly/jfQOG,"['sad', 'beached', 'whales']",-0.5,1.0,7.0,0.0,-1.0,0.608,0.392,0.0,-0.4767,3.0,1.0,2.0,1.0,0.0
Positiva,1551554670.0,Sat Apr 18 09:21:50 PDT 2009,NO_QUERY,namooshie,twittering off---night everyone! :] good morning to some and have a great day! ,"['twittering', 'everyone', 'good', 'morning', 'great', 'day']",0.75,0.675,13.0,2.0,1.0,0.0,0.364,0.636,0.7906,2.0,1.0,1.0,0.0,0.0
Neutral,2059365411.0,Sat Jun 06 16:47:13 PDT 2009,NO_QUERY,stonermc,@Ali_Davis  I bet they felt the same way!  ,"['bet', 'felt', 'way']",0.0,0.0,8.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,2.0,2.0,0.0
Neutral,1932956134.0,Tue May 26 22:37:37 PDT 2009,NO_QUERY,orplasmic,My back hurts  OUCH...,"['back', 'hurts', 'ouch']",0.0,0.0,4.0,1.0,0.0,0.608,0.392,0.0,-0.4767,3.0,0.0,2.0,1.0,1.0
Negativa,2198522817.0,Tue Jun 16 16:11:45 PDT 2009,NO_QUERY,Tr0jAnWaVe,Still working!  Kickball tonight at 9...So late! ,"['still', 'working', 'kickball', 'tonight', 'late']",-0.3,0.6,7.0,0.0,-1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
Positiva,2218166415.0,Wed Jun 17 22:00:17 PDT 2009,NO_QUERY,TotallyLamont,i hopes you all had a great day.i jumped on three cats and learned lots about #purpleiran from my dad.  actually i didn't learn anything. ,"['hopes', 'great', 'jumped', 'three', 'cats', 'learned', 'lots', 'purpleiran', 'dad', 'actually', 'learn', 'anything']",0.4,0.425,25.0,2.0,1.0,0.0,0.592,0.408,0.7845,2.0,1.0,1.0,1.0,1.0
Positiva,2051748600.0,Fri Jun 05 22:42:49 PDT 2009,NO_QUERY,KauLautner,@nhoustonreed ohhh! ok  thanks,"['ohhh', 'thanks']",0.2,0.2,4.0,2.0,1.0,0.0,0.256,0.744,0.4404,2.0,1.0,2.0,0.0,1.0
Neutral,1990904111.0,Mon Jun 01 06:00:13 PDT 2009,NO_QUERY,beardsquared,@meara76 Thank you! ,['thank'],0.0,0.0,3.0,1.0,0.0,0.0,0.0,1.0,0.3612,2.0,0.0,1.0,1.0,1.0
Neutral,1975455686.0,Sat May 30 15:11:37 PDT 2009,NO_QUERY,ruthiev86,With gretchen and jen in aliso viejo ,"['gretchen', 'jen', 'aliso', 'viejo']",0.0,0.0,7.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,3.0,1.0,0.0
Neutral,2032718192.0,Thu Jun 04 11:40:00 PDT 2009,NO_QUERY,A_Brown_Dub,Shooting a video for camp today. I'm John Stossel!   http://twitpic.com/6m4e3,"['shooting', 'video', 'camp', 'today', 'john', 'stossel']",0.0,0.0,10.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,2.0,0.0,1.0
Neutral,1559900446.0,Sun Apr 19 12:20:08 PDT 2009,NO_QUERY,JamieWanderer,"Ah no, I can't believe it's school tomorrow! Where did the weeks go ? ","['believe', 'school', 'tomorrow', 'weeks']",0.0,0.0,14.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,2.0,1.0,0.0
Negativa,1557237927.0,Sun Apr 19 02:50:49 PDT 2009,NO_QUERY,dreameruk,I found somebody interesting on youtube then when I did a Wikipedia search I've found they died 9 years ago. I now feel a little sad ,"['found', 'somebody', 'interesting', 'youtube', 'wikipedia', 'search', 'found', 'died', 'years', 'ago', 'feel', 'little', 'sad']",-0.0625,0.6666666666666666,26.0,0.0,-1.0,0.335,0.523,0.141,-0.5729,2.0,0.0,1.0,1.0,0.0
Positiva,1468558845.0,Tue Apr 07 02:24:35 PDT 2009,NO_QUERY,pocketrocket1,@seamushayes ...it will only get worse come winter.   The Chai at the Goldfish Bowl is the best out!,"['get', 'bad', 'come', 'winter', 'chai', 'goldfish', 'bowl', 'best']",0.15000000000000008,0.4833333333333333,18.0,2.0,1.0,0.255,0.438,0.307,0.1779,2.0,1.0,4.0,1.0,1.0
Positiva,2178857367.0,Mon Jun 15 08:18:14 PDT 2009,NO_QUERY,cutecatofdoom,"OMG there was just a rumble of thunder that made the ground shake :O It freaked me out, the whole house shook ","['omg', 'rumble', 'thunder', 'made', 'ground', 'shake', 'freaked', 'whole', 'house', 'shook']",0.2,0.4,22.0,2.0,1.0,0.431,0.569,0.0,-0.5106,2.0,1.0,3.0,1.0,1.0
Positiva,1985206121.0,Sun May 31 16:38:43 PDT 2009,NO_QUERY,FruitFlyy18,Did a prayer wit my family for my uncle.. Hope he gets better soon  2 many sad faces today @ my crib!!! http://myloc.me/2e8F,"['prayer', 'wit', 'family', 'uncle', 'hope', 'gets', 'good', 'soon', 'many', 'sad', 'faces', 'today', 'crib']",0.2333333333333333,0.7000000000000001,23.0,2.0,1.0,0.164,0.529,0.307,0.4019,2.0,1.0,0.0,1.0,0.0
Positiva,1691901623.0,Sun May 03 18:51:16 PDT 2009,NO_QUERY,requiempup,@coyoteskitten anytime  i love this kind of stuff,"['anytime', 'love', 'kind', 'stuff']",0.55,0.75,8.0,2.0,1.0,0.0,0.208,0.792,0.8225,1.0,1.0,2.0,0.0,0.0
Positiva,2048679287.0,Fri Jun 05 15:35:42 PDT 2009,NO_QUERY,jaysingh,@AnInspiredMind Your welcome ,['welcome'],0.8,0.9,3.0,2.0,1.0,0.0,0.0,1.0,0.4588,2.0,0.0,5.0,1.0,1.0
Neutral,1978185829.0,Sat May 30 22:39:30 PDT 2009,NO_QUERY,danofriedman,I wish Tessasoslow could learn how to upload a f*ckin profile pick ,"['wish', 'tessasoslow', 'could', 'learn', 'upload', 'ckin', 'profile', 'pick']",0.0,0.0,12.0,1.0,0.0,0.0,0.722,0.278,0.4019,2.0,2.0,3.0,1.0,1.0
Positiva,1962938559.0,Fri May 29 11:57:20 PDT 2009,NO_QUERY,robynmonies,"@Sarnaita hahaha today has been a good week, that sounds like an unreal day ","['hahaha', 'today', 'good', 'week', 'sounds', 'like', 'unreal', 'day']",0.45,0.5,14.0,2.0,1.0,0.0,0.357,0.643,0.8402,2.0,1.0,1.0,1.0,1.0
Neutral,2175727275.0,Mon Jun 15 01:49:17 PDT 2009,NO_QUERY,littlemissme24,im eating moonlight cookie. BUT im done watching na. ,"['eating', 'moonlight', 'cookie', 'done', 'watching']",0.0,0.0,9.0,1.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,2.0,0.0,1.0
Positiva,1932745543.0,Tue May 26 22:07:22 PDT 2009,NO_QUERY,melimargarita,@hollypowell love the new haircut!  very cute ,"['love', 'new', 'haircut', 'cute']",0.3787878787878787,0.6848484848484849,7.0,2.0,1.0,0.0,0.217,0.783,0.802,2.0,1.0,0.0,1.0,1.0
Neutral,1692922553.0,Sun May 03 21:06:30 PDT 2009,NO_QUERY,freakthezeke,about to watch The Tudors.. ,"['watch', 'tudors']",0.0,0.0,5.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
